Transect Distance (m),filename,datetime,Cluster_0_Percent,Cluster_0_HSV,Cluster_1_Percent,Cluster_1_HSV,Cluster_2_Percent,Cluster_2_HSV,,Ice,Water
0,0.jpg,1970-01-01T00:00:00.000,66.73388672,"(226.53, 221.04, 215.70)",22.38720703,"(46.33, 38.59, 31.21)",10.87890625,"(136.49, 129.95, 117.47)",,77.61279297,22.38720703
240,0.jpg,1970-01-01T00:00:00.000,66.73388672,"(226.53, 221.04, 215.70)",22.38720703,"(46.33, 38.59, 31.21)",10.87890625,"(136.49, 129.95, 117.47)",,77.61279297,22.38720703
1,1.jpg,1970-01-01T00:00:00.000,63.46191406,"(226.53, 221.04, 215.70)",0.182617188,"(46.33, 38.59, 31.21)",36.35546875,"(136.49, 129.95, 117.47)",,99.81738281,0.182617188
241,1.jpg,1970-01-01T00:00:00.000,63.46191406,"(226.53, 221.04, 215.70)",0.182617188,"(46.33, 38.59, 31.21)",36.35546875,"(136.49, 129.95, 117.47)",,99.81738281,0.182617188
111,2.jpg,1970-01-01T00:00:00.000,75.15771484,"(226.53, 221.04, 215.70)",1.8347167968750002,"(46.33, 38.59, 31.21)",23.00756836,"(136.49, 129.95, 117.47)",,98.1652832,1.8347167968750002
351,2.jpg,1970-01-01T00:00:00.000,75.15771484,"(226.53, 221.04, 215.70)",1.8347167968750002,"(46.33, 38.59, 31.21)",23.00756836,"(136.49, 129.95, 117.47)",,98.1652832,1.8347167968750002
163,3.jpg,1970-01-01T00:00:00.000,68.96069336,"(226.53, 221.04, 215.70)",2.563232422,"(46.33, 38.59, 31.21)",28.476074218750004,"(136.49, 129.95, 117.47)",,97.43676758,2.563232422
403,3.jpg,1970-01-01T00:00:00.000,68.96069336,"(226.53, 221.04, 215.70)",2.563232422,"(46.33, 38.59, 31.21)",28.476074218750004,"(136.49, 129.95, 117.47)",,97.43676758,2.563232422
174,4.jpg,1970-01-01T00:00:00.000,79.63183594,"(226.53, 221.04, 215.70)",0.962646484,"(46.33, 38.59, 31.21)",19.40551758,"(136.49, 129.95, 117.47)",,99.03735352,0.962646484
414,4.jpg,1970-01-01T00:00:00.000,79.63183594,"(226.53, 221.04, 215.70)",0.962646484,"(46.33, 38.59, 31.21)",19.40551758,"(136.49, 129.95, 117.47)",,99.03735352,0.962646484
185,5.jpg,1970-01-01T00:00:00.000,64.45751953,"(226.53, 221.04, 215.70)",6.424560546874999,"(46.33, 38.59, 31.21)",29.11791992,"(136.49, 129.95, 117.47)",,93.57543945,6.424560546874999
425,5.jpg,1970-01-01T00:00:00.000,64.45751953,"(226.53, 221.04, 215.70)",6.424560546874999,"(46.33, 38.59, 31.21)",29.11791992,"(136.49, 129.95, 117.47)",,93.57543945,6.424560546874999
436,6.jpg,1970-01-01T00:00:00.000,38.7512207,"(226.53, 221.04, 215.70)",36.1394043,"(46.33, 38.59, 31.21)",25.109375,"(136.49, 129.95, 117.47)",,63.8605957,36.1394043
196,6.jpg,1970-01-01T00:00:00.000,38.7512207,"(226.53, 221.04, 215.70)",36.1394043,"(46.33, 38.59, 31.21)",25.109375,"(136.49, 129.95, 117.47)",,63.8605957,36.1394043
447,7.jpg,1970-01-01T00:00:00.000,72.50537109,"(226.53, 221.04, 215.70)",2.676513672,"(46.33, 38.59, 31.21)",24.81811523,"(136.49, 129.95, 117.47)",,97.32348632,2.676513672
207,7.jpg,1970-01-01T00:00:00.000,72.50537109,"(226.53, 221.04, 215.70)",2.676513672,"(46.33, 38.59, 31.21)",24.81811523,"(136.49, 129.95, 117.47)",,97.32348632,2.676513672
218,8.jpg,1970-01-01T00:00:00.000,62.87988281,"(226.53, 221.04, 215.70)",10.3449707,"(46.33, 38.59, 31.21)",26.77514648,"(136.49, 129.95, 117.47)",,89.65502929,10.3449707
458,8.jpg,1970-01-01T00:00:00.000,62.87988281,"(226.53, 221.04, 215.70)",10.3449707,"(46.33, 38.59, 31.21)",26.77514648,"(136.49, 129.95, 117.47)",,89.65502929,10.3449707
469,9.jpg,1970-01-01T00:00:00.000,45.19360352,"(226.53, 221.04, 215.70)",24.22973633,"(46.33, 38.59, 31.21)",30.57666016,"(136.49, 129.95, 117.47)",,75.77026368,24.22973633
229,9.jpg,1970-01-01T00:00:00.000,45.19360352,"(226.53, 221.04, 215.70)",24.22973633,"(46.33, 38.59, 31.21)",30.57666016,"(136.49, 129.95, 117.47)",,75.77026368,24.22973633
2,10.jpg,1970-01-01T00:00:00.000,42.6027832,"(226.53, 221.04, 215.70)",25.8671875,"(46.33, 38.59, 31.21)",31.5300293,"(136.49, 129.95, 117.47)",,74.1328125,25.8671875
242,10.jpg,1970-01-01T00:00:00.000,42.6027832,"(226.53, 221.04, 215.70)",25.8671875,"(46.33, 38.59, 31.21)",31.5300293,"(136.49, 129.95, 117.47)",,74.1328125,25.8671875
253,11.jpg,1970-01-01T00:00:00.000,52.33569336,"(226.53, 221.04, 215.70)",20.22998047,"(46.33, 38.59, 31.21)",27.43432617,"(136.49, 129.95, 117.47)",,79.77001953,20.22998047
13,11.jpg,1970-01-01T00:00:00.000,52.33569336,"(226.53, 221.04, 215.70)",20.22998047,"(46.33, 38.59, 31.21)",27.43432617,"(136.49, 129.95, 117.47)",,79.77001953,20.22998047
24,12.jpg,1970-01-01T00:00:00.000,61.6159668,"(226.53, 221.04, 215.70)",11.48779297,"(46.33, 38.59, 31.21)",26.89624023,"(136.49, 129.95, 117.47)",,88.51220703,11.48779297
264,12.jpg,1970-01-01T00:00:00.000,61.6159668,"(226.53, 221.04, 215.70)",11.48779297,"(46.33, 38.59, 31.21)",26.89624023,"(136.49, 129.95, 117.47)",,88.51220703,11.48779297
274,13.jpg,1970-01-01T00:00:00.000,59.64160156,"(226.53, 221.04, 215.70)",11.46044922,"(46.33, 38.59, 31.21)",28.897949218750004,"(136.49, 129.95, 117.47)",,88.53955078,11.46044922
34,13.jpg,1970-01-01T00:00:00.000,59.64160156,"(226.53, 221.04, 215.70)",11.46044922,"(46.33, 38.59, 31.21)",28.897949218750004,"(136.49, 129.95, 117.47)",,88.53955078,11.46044922
45,14.jpg,1970-01-01T00:00:00.000,62.94067382812501,"(226.53, 221.04, 215.70)",11.43237305,"(46.33, 38.59, 31.21)",25.62695313,"(136.49, 129.95, 117.47)",,88.56762696,11.43237305
285,14.jpg,1970-01-01T00:00:00.000,62.94067382812501,"(226.53, 221.04, 215.70)",11.43237305,"(46.33, 38.59, 31.21)",25.62695313,"(136.49, 129.95, 117.47)",,88.56762696,11.43237305
296,15.jpg,1970-01-01T00:00:00.000,57.53833008,"(226.53, 221.04, 215.70)",4.854248047,"(46.33, 38.59, 31.21)",37.60742188,"(136.49, 129.95, 117.47)",,95.14575196,4.854248047
56,15.jpg,1970-01-01T00:00:00.000,57.53833008,"(226.53, 221.04, 215.70)",4.854248047,"(46.33, 38.59, 31.21)",37.60742188,"(136.49, 129.95, 117.47)",,95.14575196,4.854248047
307,16.jpg,1970-01-01T00:00:00.000,71.86303711,"(226.53, 221.04, 215.70)",0.011230469,"(46.33, 38.59, 31.21)",28.12573242,"(136.49, 129.95, 117.47)",,99.98876953,0.011230469
67,16.jpg,1970-01-01T00:00:00.000,71.86303711,"(226.53, 221.04, 215.70)",0.011230469,"(46.33, 38.59, 31.21)",28.12573242,"(136.49, 129.95, 117.47)",,99.98876953,0.011230469
318,17.jpg,1970-01-01T00:00:00.000,28.53808594,"(226.53, 221.04, 215.70)",0.012207031,"(46.33, 38.59, 31.21)",71.44970703,"(136.49, 129.95, 117.47)",,99.98779297,0.012207031
78,17.jpg,1970-01-01T00:00:00.000,28.53808594,"(226.53, 221.04, 215.70)",0.012207031,"(46.33, 38.59, 31.21)",71.44970703,"(136.49, 129.95, 117.47)",,99.98779297,0.012207031
89,18.jpg,1970-01-01T00:00:00.000,47.43188477,"(226.53, 221.04, 215.70)",1.910400391,"(46.33, 38.59, 31.21)",50.65771484,"(136.49, 129.95, 117.47)",,98.08959961,1.910400391
329,18.jpg,1970-01-01T00:00:00.000,47.43188477,"(226.53, 221.04, 215.70)",1.910400391,"(46.33, 38.59, 31.21)",50.65771484,"(136.49, 129.95, 117.47)",,98.08959961,1.910400391
100,19.jpg,1970-01-01T00:00:00.000,56.64770508,"(226.53, 221.04, 215.70)",11.50561523,"(46.33, 38.59, 31.21)",31.84667969,"(136.49, 129.95, 117.47)",,88.49438477,11.50561523
340,19.jpg,1970-01-01T00:00:00.000,56.64770508,"(226.53, 221.04, 215.70)",11.50561523,"(46.33, 38.59, 31.21)",31.84667969,"(136.49, 129.95, 117.47)",,88.49438477,11.50561523
352,20.jpg,1970-01-01T00:00:00.000,73.59521484,"(226.53, 221.04, 215.70)",6.316894531,"(46.33, 38.59, 31.21)",20.08789063,"(136.49, 129.95, 117.47)",,93.68310547,6.316894531
112,20.jpg,1970-01-01T00:00:00.000,73.59521484,"(226.53, 221.04, 215.70)",6.316894531,"(46.33, 38.59, 31.21)",20.08789063,"(136.49, 129.95, 117.47)",,93.68310547,6.316894531
363,21.jpg,1970-01-01T00:00:00.000,60.92431641,"(226.53, 221.04, 215.70)",11.05371094,"(46.33, 38.59, 31.21)",28.02197266,"(136.49, 129.95, 117.47)",,88.94628907,11.05371094
123,21.jpg,1970-01-01T00:00:00.000,60.92431641,"(226.53, 221.04, 215.70)",11.05371094,"(46.33, 38.59, 31.21)",28.02197266,"(136.49, 129.95, 117.47)",,88.94628907,11.05371094
134,22.jpg,1970-01-01T00:00:00.000,57.42333984,"(226.53, 221.04, 215.70)",10.31469727,"(46.33, 38.59, 31.21)",32.26196289,"(136.49, 129.95, 117.47)",,89.68530273,10.31469727
374,22.jpg,1970-01-01T00:00:00.000,57.42333984,"(226.53, 221.04, 215.70)",10.31469727,"(46.33, 38.59, 31.21)",32.26196289,"(136.49, 129.95, 117.47)",,89.68530273,10.31469727
385,23.jpg,1970-01-01T00:00:00.000,68.86791992,"(226.53, 221.04, 215.70)",10.88891602,"(46.33, 38.59, 31.21)",20.24316406,"(136.49, 129.95, 117.47)",,89.11108398,10.88891602
145,23.jpg,1970-01-01T00:00:00.000,68.86791992,"(226.53, 221.04, 215.70)",10.88891602,"(46.33, 38.59, 31.21)",20.24316406,"(136.49, 129.95, 117.47)",,89.11108398,10.88891602
156,24.jpg,1970-01-01T00:00:00.000,79.70410156,"(226.53, 221.04, 215.70)",2.512207031,"(46.33, 38.59, 31.21)",17.78369141,"(136.49, 129.95, 117.47)",,97.48779297,2.512207031
396,24.jpg,1970-01-01T00:00:00.000,79.70410156,"(226.53, 221.04, 215.70)",2.512207031,"(46.33, 38.59, 31.21)",17.78369141,"(136.49, 129.95, 117.47)",,97.48779297,2.512207031
158,25.jpg,1970-01-01T00:00:00.000,67.68603516,"(226.53, 221.04, 215.70)",8.076660156,"(46.33, 38.59, 31.21)",24.23730469,"(136.49, 129.95, 117.47)",,91.92333985,8.076660156
398,25.jpg,1970-01-01T00:00:00.000,67.68603516,"(226.53, 221.04, 215.70)",8.076660156,"(46.33, 38.59, 31.21)",24.23730469,"(136.49, 129.95, 117.47)",,91.92333985,8.076660156
159,26.jpg,1970-01-01T00:00:00.000,46.70263672,"(226.53, 221.04, 215.70)",24.49853516,"(46.33, 38.59, 31.21)",28.798828124999996,"(136.49, 129.95, 117.47)",,75.50146484,24.49853516
399,26.jpg,1970-01-01T00:00:00.000,46.70263672,"(226.53, 221.04, 215.70)",24.49853516,"(46.33, 38.59, 31.21)",28.798828124999996,"(136.49, 129.95, 117.47)",,75.50146484,24.49853516
160,27.jpg,1970-01-01T00:00:00.000,53.18286133,"(226.53, 221.04, 215.70)",14.756591796874998,"(46.33, 38.59, 31.21)",32.06054688,"(136.49, 129.95, 117.47)",,85.24340821,14.756591796874998
400,27.jpg,1970-01-01T00:00:00.000,53.18286133,"(226.53, 221.04, 215.70)",14.756591796874998,"(46.33, 38.59, 31.21)",32.06054688,"(136.49, 129.95, 117.47)",,85.24340821,14.756591796874998
401,28.jpg,1970-01-01T00:00:00.000,48.56494141,"(226.53, 221.04, 215.70)",14.38989258,"(46.33, 38.59, 31.21)",37.04516602,"(136.49, 129.95, 117.47)",,85.61010743,14.38989258
161,28.jpg,1970-01-01T00:00:00.000,48.56494141,"(226.53, 221.04, 215.70)",14.38989258,"(46.33, 38.59, 31.21)",37.04516602,"(136.49, 129.95, 117.47)",,85.61010743,14.38989258
162,29.jpg,1970-01-01T00:00:00.000,64.91381836,"(226.53, 221.04, 215.70)",4.057617188,"(46.33, 38.59, 31.21)",31.02856445,"(136.49, 129.95, 117.47)",,95.94238281,4.057617188
402,29.jpg,1970-01-01T00:00:00.000,64.91381836,"(226.53, 221.04, 215.70)",4.057617188,"(46.33, 38.59, 31.21)",31.02856445,"(136.49, 129.95, 117.47)",,95.94238281,4.057617188
164,30.jpg,1970-01-01T00:00:00.000,61.81518554687499,"(226.53, 221.04, 215.70)",12.44946289,"(46.33, 38.59, 31.21)",25.735351562499996,"(136.49, 129.95, 117.47)",,87.55053711,12.44946289
404,30.jpg,1970-01-01T00:00:00.000,61.81518554687499,"(226.53, 221.04, 215.70)",12.44946289,"(46.33, 38.59, 31.21)",25.735351562499996,"(136.49, 129.95, 117.47)",,87.55053711,12.44946289
165,31.jpg,1970-01-01T00:00:00.000,55.47216797,"(226.53, 221.04, 215.70)",8.448486328,"(46.33, 38.59, 31.21)",36.0793457,"(136.49, 129.95, 117.47)",,91.55151367,8.448486328
405,31.jpg,1970-01-01T00:00:00.000,55.47216797,"(226.53, 221.04, 215.70)",8.448486328,"(46.33, 38.59, 31.21)",36.0793457,"(136.49, 129.95, 117.47)",,91.55151367,8.448486328
166,32.jpg,1970-01-01T00:00:00.000,54.80859375,"(226.53, 221.04, 215.70)",16.67700195,"(46.33, 38.59, 31.21)",28.5144043,"(136.49, 129.95, 117.47)",,83.32299805,16.67700195
406,32.jpg,1970-01-01T00:00:00.000,54.80859375,"(226.53, 221.04, 215.70)",16.67700195,"(46.33, 38.59, 31.21)",28.5144043,"(136.49, 129.95, 117.47)",,83.32299805,16.67700195
167,33.jpg,1970-01-01T00:00:00.000,64.25292969,"(226.53, 221.04, 215.70)",7.682128906250001,"(46.33, 38.59, 31.21)",28.06494141,"(136.49, 129.95, 117.47)",,92.3178711,7.682128906250001
407,33.jpg,1970-01-01T00:00:00.000,64.25292969,"(226.53, 221.04, 215.70)",7.682128906250001,"(46.33, 38.59, 31.21)",28.06494141,"(136.49, 129.95, 117.47)",,92.3178711,7.682128906250001
168,34.jpg,1970-01-01T00:00:00.000,69.10424805,"(226.53, 221.04, 215.70)",1.324707031,"(46.33, 38.59, 31.21)",29.57104492,"(136.49, 129.95, 117.47)",,98.67529297,1.324707031
408,34.jpg,1970-01-01T00:00:00.000,69.10424805,"(226.53, 221.04, 215.70)",1.324707031,"(46.33, 38.59, 31.21)",29.57104492,"(136.49, 129.95, 117.47)",,98.67529297,1.324707031
409,35.jpg,1970-01-01T00:00:00.000,40.63598633,"(226.53, 221.04, 215.70)",21.78833008,"(46.33, 38.59, 31.21)",37.57568359,"(136.49, 129.95, 117.47)",,78.21166992,21.78833008
169,35.jpg,1970-01-01T00:00:00.000,40.63598633,"(226.53, 221.04, 215.70)",21.78833008,"(46.33, 38.59, 31.21)",37.57568359,"(136.49, 129.95, 117.47)",,78.21166992,21.78833008
410,36.jpg,1970-01-01T00:00:00.000,55.41040039,"(226.53, 221.04, 215.70)",11.38110352,"(46.33, 38.59, 31.21)",33.20849609,"(136.49, 129.95, 117.47)",,88.61889648,11.38110352
170,36.jpg,1970-01-01T00:00:00.000,55.41040039,"(226.53, 221.04, 215.70)",11.38110352,"(46.33, 38.59, 31.21)",33.20849609,"(136.49, 129.95, 117.47)",,88.61889648,11.38110352
411,37.jpg,1970-01-01T00:00:00.000,66.05273438,"(226.53, 221.04, 215.70)",9.348144531,"(46.33, 38.59, 31.21)",24.59912109,"(136.49, 129.95, 117.47)",,90.65185547,9.348144531
171,37.jpg,1970-01-01T00:00:00.000,66.05273438,"(226.53, 221.04, 215.70)",9.348144531,"(46.33, 38.59, 31.21)",24.59912109,"(136.49, 129.95, 117.47)",,90.65185547,9.348144531
412,38.jpg,1970-01-01T00:00:00.000,39.57885742,"(226.53, 221.04, 215.70)",24.90258789,"(46.33, 38.59, 31.21)",35.51855469,"(136.49, 129.95, 117.47)",,75.09741211,24.90258789
172,38.jpg,1970-01-01T00:00:00.000,39.57885742,"(226.53, 221.04, 215.70)",24.90258789,"(46.33, 38.59, 31.21)",35.51855469,"(136.49, 129.95, 117.47)",,75.09741211,24.90258789
413,39.jpg,1970-01-01T00:00:00.000,61.97167969,"(226.53, 221.04, 215.70)",16.13061523,"(46.33, 38.59, 31.21)",21.89770508,"(136.49, 129.95, 117.47)",,83.86938477,16.13061523
173,39.jpg,1970-01-01T00:00:00.000,61.97167969,"(226.53, 221.04, 215.70)",16.13061523,"(46.33, 38.59, 31.21)",21.89770508,"(136.49, 129.95, 117.47)",,83.86938477,16.13061523
175,40.jpg,1970-01-01T00:00:00.000,83.28100586,"(226.53, 221.04, 215.70)",1.010009766,"(46.33, 38.59, 31.21)",15.708984375000002,"(136.49, 129.95, 117.47)",,98.98999024,1.010009766
415,40.jpg,1970-01-01T00:00:00.000,83.28100586,"(226.53, 221.04, 215.70)",1.010009766,"(46.33, 38.59, 31.21)",15.708984375000002,"(136.49, 129.95, 117.47)",,98.98999024,1.010009766
176,41.jpg,1970-01-01T00:00:00.000,68.51806641,"(226.53, 221.04, 215.70)",4.703369141,"(46.33, 38.59, 31.21)",26.778564453124996,"(136.49, 129.95, 117.47)",,95.29663086,4.703369141
416,41.jpg,1970-01-01T00:00:00.000,68.51806641,"(226.53, 221.04, 215.70)",4.703369141,"(46.33, 38.59, 31.21)",26.778564453124996,"(136.49, 129.95, 117.47)",,95.29663086,4.703369141
417,42.jpg,1970-01-01T00:00:00.000,65.17041016,"(226.53, 221.04, 215.70)",6.614257813,"(46.33, 38.59, 31.21)",28.21533203,"(136.49, 129.95, 117.47)",,93.38574219,6.614257813
177,42.jpg,1970-01-01T00:00:00.000,65.17041016,"(226.53, 221.04, 215.70)",6.614257813,"(46.33, 38.59, 31.21)",28.21533203,"(136.49, 129.95, 117.47)",,93.38574219,6.614257813
178,43.jpg,1970-01-01T00:00:00.000,73.64013672,"(226.53, 221.04, 215.70)",1.09375,"(46.33, 38.59, 31.21)",25.266113281250004,"(136.49, 129.95, 117.47)",,98.90625,1.09375
418,43.jpg,1970-01-01T00:00:00.000,73.64013672,"(226.53, 221.04, 215.70)",1.09375,"(46.33, 38.59, 31.21)",25.266113281250004,"(136.49, 129.95, 117.47)",,98.90625,1.09375
419,44.jpg,1970-01-01T00:00:00.000,82.90991211,"(226.53, 221.04, 215.70)",1.5886230468749998,"(46.33, 38.59, 31.21)",15.501464843750002,"(136.49, 129.95, 117.47)",,98.41137695,1.5886230468749998
179,44.jpg,1970-01-01T00:00:00.000,82.90991211,"(226.53, 221.04, 215.70)",1.5886230468749998,"(46.33, 38.59, 31.21)",15.501464843750002,"(136.49, 129.95, 117.47)",,98.41137695,1.5886230468749998
420,45.jpg,1970-01-01T00:00:00.000,73.11157227,"(226.53, 221.04, 215.70)",2.011962891,"(46.33, 38.59, 31.21)",24.87646484,"(136.49, 129.95, 117.47)",,97.98803711,2.011962891
180,45.jpg,1970-01-01T00:00:00.000,73.11157227,"(226.53, 221.04, 215.70)",2.011962891,"(46.33, 38.59, 31.21)",24.87646484,"(136.49, 129.95, 117.47)",,97.98803711,2.011962891
421,46.jpg,1970-01-01T00:00:00.000,69.21728516,"(226.53, 221.04, 215.70)",2.657714844,"(46.33, 38.59, 31.21)",28.125,"(136.49, 129.95, 117.47)",,97.34228516,2.657714844
181,46.jpg,1970-01-01T00:00:00.000,69.21728516,"(226.53, 221.04, 215.70)",2.657714844,"(46.33, 38.59, 31.21)",28.125,"(136.49, 129.95, 117.47)",,97.34228516,2.657714844
182,47.jpg,1970-01-01T00:00:00.000,66.20385742,"(226.53, 221.04, 215.70)",9.831542969,"(46.33, 38.59, 31.21)",23.96459961,"(136.49, 129.95, 117.47)",,90.16845703,9.831542969
422,47.jpg,1970-01-01T00:00:00.000,66.20385742,"(226.53, 221.04, 215.70)",9.831542969,"(46.33, 38.59, 31.21)",23.96459961,"(136.49, 129.95, 117.47)",,90.16845703,9.831542969
423,48.jpg,1970-01-01T00:00:00.000,70.76318359,"(226.53, 221.04, 215.70)",5.149658203,"(46.33, 38.59, 31.21)",24.0871582,"(136.49, 129.95, 117.47)",,94.85034179,5.149658203
183,48.jpg,1970-01-01T00:00:00.000,70.76318359,"(226.53, 221.04, 215.70)",5.149658203,"(46.33, 38.59, 31.21)",24.0871582,"(136.49, 129.95, 117.47)",,94.85034179,5.149658203
424,49.jpg,1970-01-01T00:00:00.000,74.08569336,"(226.53, 221.04, 215.70)",4.655517578,"(46.33, 38.59, 31.21)",21.25878906,"(136.49, 129.95, 117.47)",,95.34448242,4.655517578
184,49.jpg,1970-01-01T00:00:00.000,74.08569336,"(226.53, 221.04, 215.70)",4.655517578,"(46.33, 38.59, 31.21)",21.25878906,"(136.49, 129.95, 117.47)",,95.34448242,4.655517578
186,50.jpg,1970-01-01T00:00:00.000,51.74536132812499,"(226.53, 221.04, 215.70)",17.37182617,"(46.33, 38.59, 31.21)",30.8828125,"(136.49, 129.95, 117.47)",,82.62817383,17.37182617
426,50.jpg,1970-01-01T00:00:00.000,51.74536132812499,"(226.53, 221.04, 215.70)",17.37182617,"(46.33, 38.59, 31.21)",30.8828125,"(136.49, 129.95, 117.47)",,82.62817383,17.37182617
187,51.jpg,1970-01-01T00:00:00.000,39.24414063,"(226.53, 221.04, 215.70)",22.5065918,"(46.33, 38.59, 31.21)",38.24926758,"(136.49, 129.95, 117.47)",,77.49340821,22.5065918
427,51.jpg,1970-01-01T00:00:00.000,39.24414063,"(226.53, 221.04, 215.70)",22.5065918,"(46.33, 38.59, 31.21)",38.24926758,"(136.49, 129.95, 117.47)",,77.49340821,22.5065918
428,52.jpg,1970-01-01T00:00:00.000,62.00585937500001,"(226.53, 221.04, 215.70)",15.64331055,"(46.33, 38.59, 31.21)",22.35083008,"(136.49, 129.95, 117.47)",,84.35668946,15.64331055
188,52.jpg,1970-01-01T00:00:00.000,62.00585937500001,"(226.53, 221.04, 215.70)",15.64331055,"(46.33, 38.59, 31.21)",22.35083008,"(136.49, 129.95, 117.47)",,84.35668946,15.64331055
189,53.jpg,1970-01-01T00:00:00.000,44.44311523,"(226.53, 221.04, 215.70)",25.94433594,"(46.33, 38.59, 31.21)",29.61254883,"(136.49, 129.95, 117.47)",,74.05566406,25.94433594
429,53.jpg,1970-01-01T00:00:00.000,44.44311523,"(226.53, 221.04, 215.70)",25.94433594,"(46.33, 38.59, 31.21)",29.61254883,"(136.49, 129.95, 117.47)",,74.05566406,25.94433594
430,54.jpg,1970-01-01T00:00:00.000,36.21044922,"(226.53, 221.04, 215.70)",55.15136719,"(46.33, 38.59, 31.21)",8.638183594,"(136.49, 129.95, 117.47)",,44.84863281,55.15136719
190,54.jpg,1970-01-01T00:00:00.000,36.21044922,"(226.53, 221.04, 215.70)",55.15136719,"(46.33, 38.59, 31.21)",8.638183594,"(136.49, 129.95, 117.47)",,44.84863281,55.15136719
431,55.jpg,1970-01-01T00:00:00.000,67.52075195,"(226.53, 221.04, 215.70)",7.477294922,"(46.33, 38.59, 31.21)",25.00195313,"(136.49, 129.95, 117.47)",,92.52270508,7.477294922
191,55.jpg,1970-01-01T00:00:00.000,67.52075195,"(226.53, 221.04, 215.70)",7.477294922,"(46.33, 38.59, 31.21)",25.00195313,"(136.49, 129.95, 117.47)",,92.52270508,7.477294922
432,56.jpg,1970-01-01T00:00:00.000,49.0222168,"(226.53, 221.04, 215.70)",25.86572266,"(46.33, 38.59, 31.21)",25.112060546874996,"(136.49, 129.95, 117.47)",,74.13427735,25.86572266
192,56.jpg,1970-01-01T00:00:00.000,49.0222168,"(226.53, 221.04, 215.70)",25.86572266,"(46.33, 38.59, 31.21)",25.112060546874996,"(136.49, 129.95, 117.47)",,74.13427735,25.86572266
193,57.jpg,1970-01-01T00:00:00.000,59.16088867,"(226.53, 221.04, 215.70)",10.66699219,"(46.33, 38.59, 31.21)",30.172119140624996,"(136.49, 129.95, 117.47)",,89.33300781,10.66699219
433,57.jpg,1970-01-01T00:00:00.000,59.16088867,"(226.53, 221.04, 215.70)",10.66699219,"(46.33, 38.59, 31.21)",30.172119140624996,"(136.49, 129.95, 117.47)",,89.33300781,10.66699219
194,58.jpg,1970-01-01T00:00:00.000,26.89379883,"(226.53, 221.04, 215.70)",63.26953125,"(46.33, 38.59, 31.21)",9.836669922,"(136.49, 129.95, 117.47)",,36.73046875,63.26953125
434,58.jpg,1970-01-01T00:00:00.000,26.89379883,"(226.53, 221.04, 215.70)",63.26953125,"(46.33, 38.59, 31.21)",9.836669922,"(136.49, 129.95, 117.47)",,36.73046875,63.26953125
435,59.jpg,1970-01-01T00:00:00.000,60.55200195,"(226.53, 221.04, 215.70)",15.33886719,"(46.33, 38.59, 31.21)",24.10913086,"(136.49, 129.95, 117.47)",,84.66113281,15.33886719
195,59.jpg,1970-01-01T00:00:00.000,60.55200195,"(226.53, 221.04, 215.70)",15.33886719,"(46.33, 38.59, 31.21)",24.10913086,"(136.49, 129.95, 117.47)",,84.66113281,15.33886719
197,60.jpg,1970-01-01T00:00:00.000,63.40771484374999,"(226.53, 221.04, 215.70)",13.43481445,"(46.33, 38.59, 31.21)",23.1574707,"(136.49, 129.95, 117.47)",,86.56518554,13.43481445
437,60.jpg,1970-01-01T00:00:00.000,63.40771484374999,"(226.53, 221.04, 215.70)",13.43481445,"(46.33, 38.59, 31.21)",23.1574707,"(136.49, 129.95, 117.47)",,86.56518554,13.43481445
198,61.jpg,1970-01-01T00:00:00.000,79.31665039,"(226.53, 221.04, 215.70)",0.004394531,"(46.33, 38.59, 31.21)",20.67895508,"(136.49, 129.95, 117.47)",,99.99560547,0.004394531
438,61.jpg,1970-01-01T00:00:00.000,79.31665039,"(226.53, 221.04, 215.70)",0.004394531,"(46.33, 38.59, 31.21)",20.67895508,"(136.49, 129.95, 117.47)",,99.99560547,0.004394531
439,62.jpg,1970-01-01T00:00:00.000,62.54785156,"(226.53, 221.04, 215.70)",3.2070312500000004,"(46.33, 38.59, 31.21)",34.24511719,"(136.49, 129.95, 117.47)",,96.79296875,3.2070312500000004
199,62.jpg,1970-01-01T00:00:00.000,62.54785156,"(226.53, 221.04, 215.70)",3.2070312500000004,"(46.33, 38.59, 31.21)",34.24511719,"(136.49, 129.95, 117.47)",,96.79296875,3.2070312500000004
200,63.jpg,1970-01-01T00:00:00.000,66.60424805,"(226.53, 221.04, 215.70)",7.242919922,"(46.33, 38.59, 31.21)",26.15283203,"(136.49, 129.95, 117.47)",,92.75708008,7.242919922
440,63.jpg,1970-01-01T00:00:00.000,66.60424805,"(226.53, 221.04, 215.70)",7.242919922,"(46.33, 38.59, 31.21)",26.15283203,"(136.49, 129.95, 117.47)",,92.75708008,7.242919922
